frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
132,1,True,0.997492790222168,937,118,993,208
132,2,True,0.9995358347892761,658,136,720,221
132,3,True,0.9974651098251343,354,126,409,216
133,1,True,0.9974639654159546,937,118,993,208
133,2,True,0.9995415806770325,658,136,720,222
133,3,True,0.9971686720848083,354,127,410,216
134,1,True,0.9974286198616028,937,118,993,208
134,2,True,0.9995394825935364,658,136,721,222
134,3,True,0.9968228459358215,355,128,410,217
135,1,True,0.9973997235298157,937,118,993,208
135,2,True,0.9995331764221191,658,136,721,222
135,3,True,0.9965514659881591,355,129,410,217
136,1,True,0.9973844647407532,937,118,993,208
136,2,True,0.9995261907577515,658,136,721,221
136,3,True,0.9963403224945069,356,129,410,218
137,1,True,0.9973790764808654,938,118,993,208
137,2,True,0.9995167016983032,659,136,721,221
137,3,True,0.9960537910461426,356,130,410,218
138,1,True,0.9973781704902649,938,118,993,208
138,2,True,0.9995069980621338,659,136,721,221
138,3,True,0.9957473158836365,356,131,410,218
139,1,True,0.9973792284727097,938,118,993,208
139,2,True,0.9995021820068359,659,136,722,221
139,3,True,0.9956501126289368,356,131,410,218
140,1,True,0.9973825414975485,938,118,993,208
140,2,True,0.999495267868042,659,136,722,221
140,3,True,0.9955147504806519,356,131,410,219
